ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
414,"Futura: Split to Dubrovnik 2022",cruise-split-dubrovnik-futura-2022,/storage/ships/cruise-dubrovnik-split-futura.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
670,"Suzana: Dubrovnik to Split 2024",cruise-dubrovnik-split-suzana-2024,/storage/ships/suzana-lounge-001.jpg,"<p>This incredible one way program from the glittering Dubrovnik to Dalmatia's capital Split is going to be a truly memorable sea adventure! Visit the most wanted destinations like Hvar, Mljet and Split, explore the remote island of Vis, also known as Croatia's Capri, indulge your taste buds with various gastronomic experiences such as fresh oyster tasting. Your friendly Captain and the crew will make sailing between the islands smooth and pleasant, with plenty of swim stops, delicious meals and stunning ocean views.&nbsp;</p>","Deluxe Superior",-,-
159,"Katarina: Split to Split",cruise-split-split-katarina,/storage/ships/1_panorama.jpg,,Deluxe,-,-
415,"Infinity: Split to Dubrovnik 2022",cruise-split-dubrovnik-infinity-2022,/storage/ships/infinity-cover.photo_(1).jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
160,"Aurelia: Dubrovnik to Split",cruise-dubrovnik-split-aurelia,/storage/ships/aurelia1.jpg,,"Deluxe Superior",-,-
416,"Markan: Split to Dubrovnik 2022",cruise-split-dubrovnik-markan-2022,/storage/ships/cruise-dubrovnik-markan.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
161,"Aurelia: Split to Dubrovnik",cruise-split-dubrovnik-aurelia,/storage/ships/aurelia1.jpg,,"Deluxe Superior",-,-
417,"Nautilus: Split to Dubrovnik 2022",cruise-split-dubrovnik-nautilus-2022,/storage/ships/IMG_1702.jpg,"<p>One way routes are great if you yearn for more interesting destinations during your 7-night cruise. Sailing on a luxurious small ship, visiting well known places like Hvar or Brač as well as more remote islands like Vis is a perfect choice! Start your day on board with a buffet breakfast, followed by a delicious lunch before swim stop. Explore new towns in the afternoon and spend evenings at leisure. Another important thing to mention is that Split and Dubrovnik are really not so far from each other, so getting back to the original destination to catch your flight back home is not going to be a problem!&nbsp;</p>","Deluxe Superior",-,-
162,"Aurelia: Split to Split",cruise-split-split-aurelia,/storage/ships/aurelia1.jpg,,"Deluxe Superior",-,-
418,"Aurelia: Dubrovnik to Split 2022",cruise-dubrovnik-split-aurelia-2022,/storage/ships/aurelia1.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
163,"Infinity: Dubrovnik to Opatija",cruise-dubrovnik-opatija-infinity,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
419,"Avangard: Dubrovnik to Split 2022",cruise-dubrovnik-split-avangard-2022,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
164,"Infinity: Dubrovnik to Split",cruise-dubrovnik-split-infinity,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
420,"Ave Maria: Dubrovnik to Split 2022",cruise-dubrovnik-split-ave-maria-2022,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,,"Deluxe Superior",-,-
165,"Infinity: Opatija to Opatija",cruise-opatija-opatija-infinity,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
166,"Infinity: Split to Dubrovnik",cruise-split-dubrovnik-infinity,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
422,"Futura: Dubrovnik to Split 2022",cruise-dubrovnik-split-futura-2022,/storage/ships/cruise-dubrovnik-split-futura.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
167,"Infinity: Split to Split",cruise-split-split-infinity,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
423,"Infinity: Dubrovnik to Split 2022",cruise-dubrovnik-split-infinity-2022,/storage/ships/infinity-cover.photo_(1).jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
168,"Markan: Dubrovnik to Split",cruise-dubrovnik-split-markan,/storage/ships/cruise-dubrovnik-markan.jpg,,"Deluxe Superior",-,-
424,"Markan: Dubrovnik to Split 2022",cruise-dubrovnik-split-markan-2022,/storage/ships/cruise-dubrovnik-markan.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
169,"Markan: Split to Dubrovnik",cruise-split-dubrovnik-markan,/storage/ships/cruise-dubrovnik-markan.jpg,,"Deluxe Superior",-,-
425,"Nautilus: Dubrovnik to Split 2022",cruise-dubrovnik-split-nautilus-2022,/storage/ships/IMG_1702.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
170,"Nautilus: Split to Split",cruise-split-split-nautilus,/storage/ships/IMG_1702.jpg,,"Deluxe Superior",-,-
171,"San Antonio: Dubrovnik to Split",cruise-dubrovnik-split-san-antonio,/storage/ships/1_SanAntonio_(29).jpg,,Deluxe,-,-
427,"Aurelia: Dubrovnik to Dubrovnik 2022",cruise-dubrovnik-dubrovnik-aurelia-2022,/storage/ships/aurelia1.jpg,,"Deluxe Superior",-,-
172,"San Antonio: Split to Dubrovnik",cruise-split-dubrovnik-san-antonio,/storage/ships/1_SanAntonio_(29).jpg,,Deluxe,-,-
428,"Maritimo: Dubrovnik to Dubrovnik 2022",cruise-dubrovnik-dubrovnik-maritimo-2022,/storage/ships/maritimo-lead-71.jpg,"<p>We've got something special for all Dubrovnik lovers over there: the beauty of this famous historic city leaves every one breathless, moreover, the area near Dubrovnik includes many places that can also be considered as real jewels of the entire Mediterranean region. All this makes Dubrovnik a perfect base port for your sea adventure: Southern Dalmatia is literally filled with history, culture, unique architecture and gorgeous nature. Explore Croatia's top spots like Hvar, Split, Brač, Korčula. The vibrant town of Makarska is a popular resort, known for its sandy beaches and attractive summer night life. A visit to Mljet National Park on the other hand will make you fully immersed in the stunning nature of Croatia's south and its bucolic lifestyle.&nbsp;</p>","Deluxe Superior",-,-
173,"San Antonio: Split to Split",cruise-split-split-san-antonio,/storage/ships/1_SanAntonio_(29).jpg,,Deluxe,-,-
174,"San Antonio: Split to Split",cruise-split-sibenik-split-san-antonio,/storage/ships/1_SanAntonio_(29).jpg,,Deluxe,-,-
430,"Nautilus: Split to Split Northern Gems 2022",cruise-split-split-northern-gems-nautilus-2022,/storage/ships/IMG_1702.jpg,"<p>The Croatian coast is full of surprises! This round trip from Split going up north towards the ancient city of Zadar is a well-balanced combination of sight-seeing and enjoying the exceptional natural beauty of hidden gems like Primo&scaron;ten, Sali and Mali Lo&scaron;inj. The famous Krka National Park is also a part of the program, on top of that, all passionate travellers will definitely appreciate a visit to the remote island of Vis &ndash; the so called Croatian Capri. An excursion to the very much talked about Blue Cave will make your journey unforgettable.&nbsp;</p>","Deluxe Superior",-,-
175,"Fantazija: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-fantazija,/storage/ships/1_IMG_9543.jpg,,Deluxe,-,-
431,"Futura: Opatija to Opatija 2022",cruise-opatija-opatija-futura-2022,/storage/ships/cruise-dubrovnik-split-futura.jpg,"<p>A great adventure for every one who wants to stick to the elegant Opatija region, and see more of it. This cruise will bring you to some hidden treasures of Croatia's northernmost part of the coast: Rab, Cres, Krk and Mali Lo&scaron;inj. The northern route is incredibly beautiful, so this journey brings the opportunity to explore many gems of the area close to Istria. Inspiring walking tours through Opatija, Lo&scaron;inj, Zadar, Rab and Krk, delicious meals on board, small travelling company and swimming in fantastic locations are just some of the cruise's highlights.&nbsp;</p>","Deluxe Superior",-,-
176,"Fantazija: Dubrovnik to Split",cruise-dubrovnik-split-fantazija,/storage/ships/1_IMG_9543.jpg,,Deluxe,-,-
432,"Avangard: Split to Opatija 2022",cruise-split-opatija-avangard-2022,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,"<p>Split is an excellent place to start your sea adventure regardless the sailing itinerary. The route going up north towards Istria becomes increasingly popular all thanks to its fantastic nature and beautiful coastal towns. You&rsquo;ll stop on the island of Korcula, sunny Hvar and visit the popular Blue Cave as well as explore two of the country&rsquo;s beautiful national parks, Brijuni and Kornati. The popular ancient Roman cities like Zadar and Pula are also parts of the route.&nbsp;</p>","Deluxe Superior",-,-
